"gene","X273614N","X378604X","BC187","DBVPG1106","DBVPG1373","DBVPG6765","L_1374","NCYC361","SK1","UWOPS05_217_3","UWOPS05_227_2","UWOPS83_787_3","UWOPS87_2421","Y12","Y55","YJM975","YJM978","YJM981","YPS128","YPS606","YS2","YS9"
"YAR015W"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"," 28917.050"
"YAR042W","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628","  6545.628"
"YBL017C"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"," 43048.101"
"YBL022C"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"," 15992.680"
"YBL024W"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"," 60615.103"
"YBL032W","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939","  7638.939"
"YBL040C"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"," 12983.253"
"YBL041W"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"," 21802.580"
"YBL047C","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038","  6635.038"
"YBL064C"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"," 50066.149"
"YBL075C","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318","  7855.318"
"YBL079W","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954","  7162.954"
"YBL098W"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"," 12998.466"
"YBL102W","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180","  7737.180"
"YBL106C","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009","  7137.009"
"YBR003W","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954","  6738.954"
"YBR015C","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610","  7400.610"
"YBR024W","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940","  7407.940"
"YBR039W"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"," 97679.323"
"YBR041W","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647","  7779.647"
"YBR052C"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"," 53487.409"
"YBR078W"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"," 40676.879"
"YBR079C"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"," 39203.336"
"YBR080C"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"," 77467.389"
"YBR086C"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"," 15961.338"
"YBR093C"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"," 49661.359"
"YBR096W","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229","  7092.229"
"YBR106W"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"," 31230.568"
"YBR109C"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"," 30722.774"
"YBR115C"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"," 61658.116"
"YBR121C","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155","125183.155"
"YBR126C","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267","133632.267"
"YBR127C","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432","111710.432"
"YBR149W"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"," 27460.313"
"YBR154C"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"," 15824.727"
"YBR160W"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"," 12946.840"
"YBR166C","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987","  6509.987"
"YBR169C"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"," 25722.863"
"YBR171W"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"," 14748.727"
"YBR192W","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868","  6730.868"
"YBR196C"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"," 92762.825"
"YBR199W","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151","  6795.151"
"YBR202W","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759","  8385.759"
"YBR207W","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802","  7038.802"
"YBR214W"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"," 28216.104"
"YBR218C"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"," 30426.969"
"YBR221C","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381","101516.381"
"YBR227C","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224","  6593.224"
"YBR234C"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"," 31251.615"
"YBR251W"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"," 14788.011"
"YBR283C"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"," 52445.714"
"YBR287W","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055","  7620.055"
"YBR296C","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170","  7489.170"
"YCL034W"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"," 14040.528"
"YCL043C"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"," 64127.392"
"YCL045C"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"," 21280.960"
"YCL050C"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"," 29573.630"
"YCR002C"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"," 39782.396"
"YCR008W"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"," 15965.437"
"YCR009C"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"," 46762.135"
"YCR011C"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"," 13952.401"
"YCR028C","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680","  8335.680"
"YCR028C-A"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"," 30024.774"
"YCR030C"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"," 43742.401"
"YCR043C","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520","  7852.520"
"YCR079W","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650","  8976.650"
"YCR088W"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"," 15738.755"
"YCR090C"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"," 15372.043"
"YCR093W"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"," 52410.817"
"YDL007W"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"," 31417.737"
"YDL015C"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"," 14566.188"
"YDL018C"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"," 21746.896"
"YDL019C"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"," 21442.577"
"YDL025C","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343","  6852.343"
"YDL031W"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"," 13757.559"
"YDL040C"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"," 61614.990"
