"gene","X273614N","X378604X","BC187","DBVPG1106","DBVPG1373","DBVPG6765","L_1374","NCYC361","SK1","UWOPS05_217_3","UWOPS05_227_2","UWOPS83_787_3","UWOPS87_2421","Y12","Y55","YJM975","YJM978","YJM981","YPS128","YPS606","YS2","YS9"
"YPR190C",-625.1,-626.39,-623.39,-623.37,-623.43,-623.37,-623.37,-623.43,-623.77,-629.94,-629.94,-621.29,-628.05,-626.52,-623.77,-623.43,-623.43,-623.43,-623.36,-623.36,-623.43,-630.59
"YPR174C",-231.82,-230.61,-231.97,-235.16,-235.16,-236.3,-233.13,-235.16,-231.23,-230.06,-230.06,-232.4,-233.13,-231.82,-231.23,-235.16,-235.16,-233.13,-231.82,-231.82,-235.16,-231.97
"YDL238C",-534.69,-534.72,-537.58,-537.58,-537.5,-537.5,-537.75,-537.54,-529.08,-535.8,-536.72,-540.52,-529.31,-532.2,-537.58,-537.5,-537.58,-537.5,-539.16,-539.16,-537.5,-537.44
"YMR267W",-346.82,-346.82,-346.84,-346.82,-346.82,-346.82,-346.82,-346.82,-347.11,-343.48,-343.48,-348.43,-347.5,-341.86,-346.82,-346.82,-346.82,-346.82,-348.13,-348.13,-346.82,-344.32
"YBR072W",-281.02,-277.33,-279.82,-278.91,-279.82,-279.82,-280.93,-279.82,-280.45,-279.52,-279.52,-280.25,-279.52,-278.64,-280.45,-279.82,-279.82,-279.82,-281.65,-281.65,-279.82,-277.31
"YMR220W",-472.61,-470.16,-472.61,-472.61,-472.61,-472.61,-472.61,-472.61,-473.25,-466.11,-466.11,-468.46,-472.61,-471.33,-472.61,-472.61,-472.61,-472.61,-474.35,-474.35,-472.61,-473.53
"YMR162C",-1660.11,-1665.82,-1666.02,-1665.12,-1666.02,-1668.59,-1666.02,-1666.02,-1666.36,-1667.63,-1667.63,-1670.43,-1666.02,-1667.43,-1664.9,-1666.02,-1666.02,-1666.02,-1667.26,-1667.26,-1666.02,-1666.02
"YHR040W",-397.13,-395.31,-395.31,-396.7,-396.7,-395.31,-395.06,-396.7,-396.29,-394.49,-394.49,-395.31,-396.97,-395.83,-396.29,-396.7,-394.53,-394.53,-397.27,-397.27,-396.7,-393.4
"YJR052W",-521.33,-521.33,-521.24,-521.24,-522.13,-521.24,-521.24,-522.13,-520.13,-524.57,-524.57,-527.74,-518.37,-521.33,-524.59,-522.13,-522.13,-522.13,-524.2,-524.2,-522.13,-521.65
"YKL146W",-743.91,-740.28,-743.81,-745.11,-742.13,-742.13,-742.13,-742.13,-747.62,-743.44,-743.44,-748.3,-743.7,-750.8,-755.64,-742.13,-742.13,-742.13,-743.1,-743.1,-742.13,-745.09
"YBL016W",-432.34,-427.62,-432.63,-430.39,-430.39,-436.93,-430.39,-430.39,-428.81,-430.3,-430.3,-433.56,-432.34,-429.76,-428.81,-430.39,-432.63,-430.39,-433.63,-433.63,-430.39,-430.64
"YNL035C",-426.18,-423.53,-424.59,-424.59,-424.59,-424.59,-424.59,-424.59,-419.6,-420.99,-420.99,-421.62,-420.8,-420.36,-427.11,-424.59,-424.59,-424.59,-422.94,-422.94,-424.59,-420.73
"YGR148C",-310.17,-310.17,-308.74,-308.52,-309.9,-309.9,-310.17,-308.52,-309.5,-306.48,-306.48,-304.84,-309.5,-308.01,-309.5,-308.52,-309.9,-310.17,-309.5,-309.5,-309.9,-309.7
"YDR464W",-1295.93,-1286.04,-1288.48,-1286.9,-1285.14,-1286.9,-1286.9,-1285.14,-1290.45,-1276.29,-1276.29,-1280.83,-1295.24,-1296.35,-1290.45,-1285.14,-1285.14,-1285.14,-1285.21,-1285.21,-1285.14,-1285.67
"YPL208W",-554.56,-554.56,-558.07,-554.88,-554.88,-554.88,-554.88,-554.88,-560.4,-558.76,-558.76,-555.29,-553.16,-558.75,-554.88,-554.88,-554.88,-555.13,-559.73,-559.73,-554.88,-554.88
"YGR100W",-918.46,-913.86,-913.86,-912.44,-913.86,-913.86,-913.86,-913.86,-916.85,-921.29,-921.29,-916.64,-919.53,-914.27,-916.02,-913.86,-917.32,-913.86,-916.6,-916.6,-913.86,-916.77
"YDR227W",-1144.9,-1144.9,-1144.9,-1148.12,-1147.92,-1148.12,-1147.69,-1147.92,-1145.24,-1137.3,-1137.3,-1146.83,-1145.47,-1148.71,-1145.23,-1147.92,-1147.92,-1147.92,-1147.4,-1147.4,-1147.92,-1147.32
"YBR120C",-152.84,-152.84,-151.33,-152.86,-151.33,-152.61,-152.84,-151.33,-152.72,-152.49,-152.49,-150.57,-150.57,-152.84,-152.72,-151.33,-152.61,-151.33,-146.7,-146.7,-151.33,-147.05
"YLR345W",-559.43,-552.93,-559.43,-556.73,-559.43,-559.43,-561.29,-559.43,-553.54,-558.14,-558.14,-559.94,-552.62,-554.76,-558.21,-559.43,-559.43,-559.43,-557.86,-557.86,-559.43,-555.51
"YDR224C",-118.42,-118.42,-118.42,-118.42,-118.42,-118.42,-118.42,-118.42,-115.55,-117.07,-117.07,-117.61,-117.61,-118.42,-115.55,-118.42,-118.42,-118.42,-117.61,-117.61,-118.42,-118.92
"YDR441C",-258.45,-256.23,-256.82,-256.82,-256.82,-256.82,-256.82,-256.82,-255.28,-257.35,-257.35,-255.82,-257.35,-256.23,-255.28,-256.82,-256.82,-256.82,-255.82,-255.82,-256.82,-256.82
"YOR176W",-441.1,-442.9,-441.1,-440.25,-441.1,-441.1,-441.1,-441.1,-442.93,-439.64,-439.64,-441.1,-438.32,-443.49,-441.1,-441.1,-441.1,-441.1,-441.1,-441.1,-441.1,-441.46
"YER053C",-335.71,-338,-335.71,-335.71,-335.71,-335.71,-335.71,-335.71,-338.82,-335.3,-335.3,-332.57,-338,-337.63,-338.82,-335.71,-335.71,-335.71,-338.44,-338.44,-335.71,-334
"YNL099C",-275.61,-275.61,-275.61,-275.61,-275.61,-275.61,-275.61,-275.61,-275.42,-273.28,-273.28,-272.56,-274.6,-273.63,-275.48,-275.61,-275.61,-275.61,-269.04,-269.04,-275.61,-273.28
"YJR096W",-310.61,-306.39,-310.61,-310.61,-309.4,-310.61,-310.61,-309.4,-304.99,-310.7,-310.7,-310.32,-312.07,-304.99,-309.68,-309.4,-309.4,-309.4,-305.8,-305.8,-309.4,-310.61
"YDL044C",-386.46,-388.65,-386.55,-386.55,-386.55,-386.55,-386.55,-386.55,-383.41,-389.41,-389.41,-388.6,-385.68,-388.55,-383.41,-386.55,-386.55,-386.55,-384.89,-384.89,-386.55,-391.02
"YKR058W",-585.43,-585.43,-579.77,-579.77,-579.77,-579.77,-579.77,-579.77,-582.24,-579.1,-579.1,-579.79,-580.79,-580.79,-582.24,-579.77,-579.77,-579.77,-579.24,-579.38,-579.77,-578.26
"YML061C",-780.72,-781.02,-783.28,-782.51,-782.51,-783.57,-780.91,-782.51,-780.91,-779.26,-779.26,-788.65,-781.39,-780.46,-780.43,-782.51,-782.51,-782.51,-788.21,-788.21,-782.51,-784.25
"YDR009W",-552.47,-553.26,-553.04,-553.95,-555.1,-554.58,-553.99,-555.1,-552.77,-553.55,-553.55,-553.26,-553.04,-556.93,-552.77,-555.1,-555.1,-555.1,-553.26,-553.26,-555.1,-555.71
"YNL255C",-206.67,-206.61,-204.73,-204.73,-204.73,-204.73,-204.73,-204.73,-207.19,-205.48,-205.48,-205.39,-206.67,-207.56,-204.73,-204.73,-204.73,-204.73,-206.61,-206.61,-204.73,-206.17
"YDR408C",-296.12,-297.14,-296.12,-296.12,-296.12,-296.12,-296.12,-296.12,-293.73,-293.57,-293.57,-294.56,-297.22,-297.14,-293.73,-296.12,-296.12,-296.12,-296.57,-296.57,-296.12,-296.12
"YPL111W",-391.33,-393.78,-391.52,-391.34,-390.88,-390.88,-391.52,-390.88,-393.63,-387.74,-387.74,-393.41,-389.26,-391.81,-391.34,-390.88,-390.88,-391.34,-388.96,-388.96,-390.88,-388.87
"YFR041C",-258.7,-260.28,-263.5,-259.91,-260.07,-259.91,-260.07,-260.07,-268.21,-265.5,-265.6,-264.69,-268.67,-262.34,-260.07,-260.07,-260.07,-260.07,-262.6,-262.6,-260.07,-259.22
"YLR214W",-687.5,-688.91,-688,-688.01,-688.06,-688.01,-688.01,-688.06,-685.56,-686.87,-686.87,-688.7,-690.07,-688.87,-685.56,-688.06,-688.06,-688.06,-685.02,-685.02,-688.06,-688.01
"YHR031C",-713.98,-718.33,-705.61,-703.97,-703.97,-703.97,-703.97,-703.97,-704.83,-716.53,-716.53,-702.76,-709.09,-716.77,-704.83,-703.97,-703.97,-703.97,-715.98,-715.98,-703.97,-706.23
"YKL077W",-429.99,-427.84,-429.99,-429.99,-429.99,-429.99,-430.09,-429.99,-430.73,-427.53,-424.59,-424.85,-427.84,-427.84,-430.73,-429.99,-429.99,-429.99,-424.85,-424.85,-429.99,-429.99
"YGR001C",-220.62,-215.32,-218.04,-217.37,-217.37,-217.37,-217.37,-217.37,-218.17,-218.18,-218.18,-218.18,-218.18,-215.32,-213.25,-217.37,-213.25,-217.37,-218.18,-218.18,-217.37,-217.37
"YIL003W",-340.16,-339.51,-337.76,-337.76,-339.94,-337.76,-337.76,-335.33,-339.51,-334.67,-334.67,-337.3,-339.21,-337.27,-337.76,-339.94,-337.76,-339.94,-339.44,-339.44,-335.33,-337.76
"YER031C",-263.41,-263.94,-263.41,-263.94,-263.94,-263.94,-263.41,-263.94,-267.42,-266.37,-266.37,-266.28,-267.42,-264.95,-267.42,-263.94,-263.94,-263.94,-267.42,-267.42,-263.94,-267.88
"YKL079W",-613.98,-605.03,-607.85,-610.23,-607.85,-607.85,-609.03,-607.85,-616.93,-625.42,-624.59,-615.57,-616.36,-620.66,-616.93,-607.85,-607.85,-607.85,-615.91,-615.91,-607.85,-607.85
"YDR116C",-282.25,-284.22,-284.22,-284.22,-284.22,-284.22,-284.22,-284.22,-285.32,-285.32,-285.32,-285.3,-285.3,-287.36,-285.32,-284.22,-284.22,-284.22,-285.3,-285.3,-284.22,-284.22
"YDL190C",-911.67,-911.67,-911.67,-911.67,-911.67,-912.71,-911.67,-911.67,-914.65,-911.19,-911.19,-917.04,-922.15,-914.03,-911.67,-911.67,-911.67,-911.67,-916.16,-913.34,-911.67,-917.78
"YBR059C",-1023.01,-1028.99,-1024.39,-1026.61,-1029.46,-1028.99,-1028.99,-1029.46,-1025.44,-1023.94,-1023.94,-1025.81,-1025.19,-1023.04,-1025.44,-1029.46,-1029.46,-1028.08,-1031.26,-1031.26,-1029.46,-1024.46
"YMR247C",-1411.72,-1420.77,-1433.3,-1415.18,-1417.58,-1417.58,-1409.52,-1417.58,-1436.96,-1429.84,-1429.84,-1434.92,-1432.76,-1432.16,-1417.58,-1417.58,-1417.58,-1417.58,-1427.39,-1427.39,-1417.58,-1429.44
"YKR065C",-206.14,-207.22,-207.22,-207.22,-207.32,-207.22,-207.22,-207.32,-207.04,-206.84,-206.84,-208.33,-206.5,-206.14,-207.04,-207.32,-207.32,-207.32,-208.33,-208.33,-207.32,-206.5
"YGL161C",-377.9,-377.9,-373.31,-377.9,-377.9,-377.9,-377.9,-377.9,-377.9,-380.01,-380.01,-377.74,-377.74,-378.36,-377.9,-377.9,-377.9,-377.9,-374.39,-374.39,-377.9,-375.54
"YGR049W",-231.52,-231.52,-232.94,-232.94,-232.94,-232.94,-230.04,-232.94,-229.91,-228.66,-228.66,-228.01,-231.08,-233.72,-232.25,-231.52,-233.04,-233.04,-232.1,-232.1,-232.94,-232.94
"YOR125C",-283.18,-283.18,-281.53,-281.53,-281.53,-281.53,-281.53,-281.53,-283.22,-281.58,-281.58,-282.24,-283.14,-283.18,-283.22,-281.53,-281.53,-281.53,-278.28,-278.28,-281.53,-279.2
"YOR322C",-858.16,-865.9,-861.72,-857.15,-858.36,-858.94,-857.15,-858.36,-862.45,-858.77,-858.77,-861.72,-857.71,-859.17,-862.45,-858.36,-858.36,-858.36,-858.21,-858.21,-858.36,-857.15
"YGL139W",-843.4,-841.81,-841.75,-843.15,-840.56,-845.35,-843.15,-840.56,-838.61,-839.56,-839.56,-841.36,-840.8,-841.81,-841.76,-840.56,-840.56,-840.56,-840.46,-840.46,-840.56,-837.85
"YKL213C",-714.9,-713.42,-714.87,-714.87,-714.87,-714.87,-714.87,-714.87,-711.87,-710.93,-710.93,-712.07,-712.2,-713.44,-711.21,-714.87,-714.87,-714.87,-711.95,-711.95,-714.87,-709.47
"YPL158C",-646.11,-641.93,-628.27,-627.73,-628.27,-628.27,-623.99,-628.27,-632.36,-638.71,-637.7,-629.91,-638.32,-633.96,-628.27,-628.27,-627.01,-628.27,-639.67,-643.24,-628.27,-630
"YIL137C",-873.88,-884.11,-889.1,-892.86,-883.98,-886.69,-887.37,-883.98,-886.35,-887.84,-887.84,-896.51,-888.71,-886.89,-889.06,-883.98,-888.37,-888.37,-887.66,-887.66,-883.98,-886.26
"YNL263C",-367.88,-364.36,-364.97,-364.97,-364.97,-364.97,-364.97,-364.97,-363.26,-368.98,-368.98,-365.59,-366.42,-365.46,-364.97,-364.97,-364.97,-364.97,-364.21,-364.21,-364.97,-364.72
"YPR189W",-1319.69,-1325.54,-1321.5,-1323.66,-1321.5,-1323.66,-1326.59,-1321.5,-1319.93,-1318.68,-1318.68,-1325.88,-1323.66,-1331.75,-1319.93,-1321.5,-1321.5,-1321.5,-1329.02,-1329.02,-1321.5,-1324.41
"YPL036W",-1131.37,-1136.27,-1129.62,-1131.97,-1131.97,-1131.97,-1131.97,-1131.97,-1136.12,-1136.69,-1136.47,-1127.15,-1135.89,-1129.66,-1136.12,-1134.22,-1131.97,-1131.97,-1141.82,-1141.82,-1131.97,-1132.58
"YGL229C",-790.29,-790.96,-788.84,-789.97,-787.06,-790.29,-788.27,-787.06,-796.53,-791.71,-791.71,-792.18,-791.35,-791.33,-787.16,-787.06,-787.06,-788.15,-793,-793,-787.06,-790.67
"YNL274C",-380.3,-377.19,-377.19,-377.19,-377.19,-377.22,-377.19,-377.19,-376.5,-374.73,-373.01,-382.24,-382.55,-378.29,-376.87,-377.19,-377.19,-377.19,-383.87,-383.87,-377.19,-377.15
"YLR019W",-414.8,-420.49,-413.5,-412.98,-412.98,-412.98,-412.98,-412.98,-412.47,-413.28,-413.28,-418.21,-413.82,-417.78,-412.47,-412.98,-412.98,-412.98,-413.5,-413.5,-412.98,-412.09
"YIR038C",-266.31,-263.61,-267.12,-267.12,-266.31,-267.12,-265.68,-266.31,-265.68,-264.47,-264.47,-262.94,-264.47,-263.63,-261.4,-266.31,-266.31,-266.31,-263.07,-263.07,-266.31,-264.64
"YJL011C",-184.93,-184.93,-185.57,-185.27,-185.57,-185.57,-185.26,-185.57,-185.27,-184.95,-184.95,-182.94,-185.27,-184.93,-185.57,-185.57,-185.57,-185.57,-185.27,-185.27,-185.57,-184.6
"YNL326C",-364.11,-363.79,-364.11,-364.79,-364.11,-363.79,-365.39,-364.11,-362.38,-365.2,-365.2,-363.55,-367.37,-362.53,-364.11,-364.11,-364.11,-364.11,-364.1,-364.1,-364.11,-365.48
"YLR118C",-239.2,-241.31,-240.88,-240.88,-240.88,-240.88,-240.88,-240.88,-239.4,-247.92,-247.92,-241.07,-243.87,-241.38,-239.4,-240.88,-240.88,-240.88,-241.07,-241.07,-240.88,-240.88
"YOR220W",-273.63,-274.14,-273.42,-274.88,-273.42,-273.63,-273.42,-273.42,-277.34,-273.81,-273.81,-273.42,-273.81,-274.14,-273.42,-273.42,-273.42,-273.42,-274.14,-274.14,-273.42,-271.75
"YDR358W",-526.92,-527.92,-526.49,-522.71,-526.38,-526.41,-526.49,-526.38,-528.88,-531.85,-531.85,-525.43,-524.96,-526.88,-528.88,-526.38,-526.38,-526.38,-527.1,-527.1,-526.38,-526.36
"YDR375C",-436.94,-438.58,-436.54,-438.98,-436.54,-436.41,-436.54,-436.54,-436.45,-444.09,-444.09,-440.71,-436.94,-436.94,-436.45,-436.54,-436.54,-436.54,-440.71,-440.71,-436.54,-435.99
"YBR166C",-442.19,-442.66,-442.19,-442.19,-442.19,-442.19,-442.19,-442.19,-450.48,-445.76,-445.76,-445.36,-445.36,-443.63,-450.48,-442.19,-442.19,-442.19,-441.99,-441.99,-442.19,-443.98
"YLR450W",-1046.36,-1045.02,-1046.39,-1046.36,-1044.56,-1046.36,-1046.84,-1044.56,-1043.81,-1037.28,-1035.56,-1050.38,-1042.4,-1042.81,-1046.36,-1044.56,-1044.56,-1044.56,-1041.67,-1041.67,-1044.56,-1046.3
"YAR042W",-1164.02,-1180.5,-1179.81,-1178.86,-1177.68,-1177.23,-1178.77,-1177.76,-1173.05,-1181.57,-1181.57,-1179.33,-1173.39,-1174.98,-1178.61,-1177.76,-1179.49,-1179.49,-1182.12,-1182.12,-1177.68,-1177.45
"YJL097W",-204.51,-209.71,-207.3,-206.56,-206.56,-206.56,-206.41,-206.56,-205.39,-206.74,-206.74,-204.51,-201.81,-204.51,-205.39,-206.56,-206.56,-206.56,-204.51,-204.51,-206.56,-204.51
"YHL011C",-349.9,-350.77,-352.13,-352.13,-352.13,-352.13,-352.13,-352.13,-351.48,-349.56,-349.56,-349.89,-352.13,-351,-351.48,-352.13,-352.13,-352.13,-350.48,-350.48,-352.13,-352.13
"YDR239C",-704.61,-704.61,-705.99,-709.59,-704.83,-705.17,-706.02,-704.83,-706.38,-696.27,-696.27,-707.52,-703.49,-705.98,-706.38,-704.83,-704.83,-704.83,-705.69,-705.69,-704.83,-706.08
"YDR217C",-1129.35,-1128.71,-1129.18,-1129.83,-1129.13,-1128.78,-1128.78,-1129.13,-1135.49,-1139.58,-1139.58,-1135.66,-1137.93,-1136.96,-1135.49,-1129.13,-1129.13,-1129.13,-1129.83,-1129.83,-1129.13,-1128.98
"YBR210W",-178.35,-178.35,-178.35,-178.35,-178.35,-182.87,-178.35,-178.35,-178.64,-177.03,-177.03,-176.79,-179.65,-179.15,-178.35,-183.35,-183.2,-182.87,-180.6,-187.39,-178.35,-178.35
"YBR227C",-476.97,-481.83,-477,-476.1,-476.97,-476.97,-476.1,-476.97,-486.76,-477.39,-477.39,-477.39,-480.37,-478.5,-476.97,-476.97,-476.97,-476.97,-481.83,-481.83,-476.97,-477.18
"YBR222C",-623.01,-622.86,-623.01,-623.01,-623.01,-623.01,-623.31,-623.01,-628.07,-629.26,-629.26,-630.59,-624.39,-627,-623.01,-623.01,-623.01,-623.01,-623.94,-623.94,-623.01,-623.01
"YLR196W",-584.75,-586.71,-586.71,-588.58,-588.33,-586.71,-586.71,-588.33,-590.85,-595.2,-595.2,-596.55,-587.96,-586.87,-590.85,-588.33,-588.33,-588.33,-596.55,-596.55,-588.33,-585.65
"YBL078C",-210.58,-209.89,-210.58,-210.43,-208.26,-210.58,-210.7,-208.26,-213.68,-210.56,-210.56,-210.58,-214.41,-210.58,-213.68,-208.26,-208.26,-208.26,-211.42,-211.42,-208.26,-210.58
"YGR261C",-765.97,-759.21,-760.77,-765.97,-765.97,-765.97,-765.99,-765.97,-767.44,-773.55,-773.55,-759.87,-768.65,-769.34,-765.97,-765.97,-766.47,-766.47,-766.19,-763.79,-765.97,-765.7
"YNL026W",-468.68,-468.75,-468.68,-468.14,-468.75,-468.68,-468.68,-468.75,-468.18,-466.04,-466.04,-468.05,-469.21,-466.68,-468.68,-468.75,-468.68,-468.68,-467.11,-467.11,-468.75,-464.34
"YER143W",-448.38,-449.43,-443.34,-443.34,-443.34,-443.34,-443.34,-443.34,-453.39,-445.58,-445.58,-446.17,-447.73,-448.38,-443.34,-443.34,-443.34,-443.34,-445.43,-445.43,-443.34,-443.34
"YBL047C",-1307.74,-1304.93,-1308.48,-1309.33,-1310.99,-1308.14,-1310.33,-1310.99,-1314.82,-1309.31,-1305.65,-1312.22,-1318.77,-1309.82,-1314.82,-1310.99,-1312.91,-1310.99,-1309.2,-1309.2,-1310.99,-1306.64
"YJL128C",-692.11,-698.4,-690.68,-692.11,-692.11,-692.11,-692.11,-692.11,-686.77,-684.7,-684.7,-684.7,-684.69,-692.59,-686.77,-692.11,-692.11,-692.11,-691.2,-691.2,-692.11,-686.61
"YKL110C",-361.03,-358.22,-360.95,-360.96,-361.03,-361.03,-361.03,-361.03,-361.43,-366.29,-366.29,-361.62,-361.03,-359.97,-361.03,-361.03,-361.03,-361.03,-361.41,-361.41,-361.03,-360.25
"YGR262C",-291.9,-291.9,-291.9,-291.9,-291.9,-291.9,-291.9,-291.9,-291.03,-292.99,-292.99,-292.47,-293.39,-292.31,-291.9,-291.9,-291.9,-291.9,-291.9,-291.9,-291.9,-291.9
"YLR275W",-101.39,-99.98,-99.88,-99.88,-99.88,-99.88,-99.88,-99.88,-99.88,-99.67,-99.67,-99.88,-99.88,-99.98,-100.92,-99.88,-99.88,-99.88,-99.68,-99.68,-99.88,-99.88
"YDR493W",-166.86,-168.6,-166.86,-166.86,-163.19,-166.86,-166.86,-163.19,-164.69,-165.08,-165.08,-166.85,-162.33,-166.85,-164.69,-163.19,-163.19,-163.19,-163.04,-163.04,-163.19,-166.86
"YGL057C",-289.71,-288.16,-289.84,-289.84,-289.84,-289.84,-289.56,-289.84,-281.38,-286.57,-285.79,-287.72,-292.61,-286.36,-289.84,-289.84,-289.84,-289.56,-292.69,-292.69,-289.84,-293.68
"YGR229C",-536.3,-537.71,-532.97,-535.13,-535.13,-536.02,-536.3,-535.13,-531.87,-533.26,-533.26,-542.73,-539.3,-539.29,-530.68,-535.13,-536.3,-536.3,-535.92,-535.92,-535.13,-532.93
"YPR167C",-246.67,-239.94,-245.23,-243.76,-243.76,-246.11,-243.76,-243.76,-248.34,-247.19,-247.19,-246.6,-244.77,-243.71,-248.34,-243.76,-243.76,-243.76,-246.59,-246.59,-243.76,-244.5
"YLR134W",-630.95,-631.3,-632.02,-628.13,-628.13,-629.58,-624.85,-628.13,-637.96,-629.87,-629.87,-633.6,-630.88,-634.85,-637.96,-628.13,-628.13,-628.13,-634.85,-634.85,-628.13,-628.74
"YJL174W",-320.99,-322.68,-320.03,-320.91,-320.91,-320.91,-320.91,-320.91,-320.26,-313.12,-313.12,-319.5,-322.68,-319.25,-322.41,-320.91,-320.91,-320.91,-319.4,-319.4,-320.91,-321.19
"YDR325W",-1049.51,-1049.51,-1050.09,-1049.51,-1042.32,-1049.9,-1044.08,-1042.32,-1048.94,-1049.38,-1049.38,-1044.1,-1045.44,-1033.02,-1048.94,-1042.32,-1042.32,-1042.32,-1052.28,-1052.28,-1042.32,-1047.92
"YMR153W",-464.14,-471.34,-465.49,-465.49,-465.49,-465.49,-465.49,-465.49,-472.99,-469.33,-469.33,-476.43,-465.49,-470.09,-465.49,-465.49,-465.49,-465.49,-473.95,-473.95,-465.49,-465.49
"YGL049C",-840.2,-840.2,-840.34,-838.77,-840.2,-836.36,-839.66,-840.2,-839.07,-828.41,-831.02,-843.99,-842.35,-838.8,-837.23,-840.2,-840.2,-839.66,-843.99,-843.99,-840.2,-840.4
"YMR237W",-717.36,-718.78,-717.64,-716.59,-716.59,-716.01,-716.59,-716.59,-719.42,-713.58,-713.58,-719.48,-720.01,-718.97,-716.59,-716.59,-716.59,-716.59,-719.48,-719.48,-716.59,-716.86
"YEL038W",-265.61,-268.68,-265.61,-265.44,-265.61,-265.83,-265.83,-265.61,-265.61,-270.61,-270.61,-270.69,-271.49,-271.29,-265.04,-265.61,-265.61,-265.61,-270.69,-271.55,-265.61,-266.82
"YPL082C",-1770.74,-1768.48,-1765.99,-1779.73,-1773.4,-1770.74,-1773.8,-1773.4,-1764.97,-1761.58,-1761.58,-1765.99,-1765.29,-1765.73,-1770.74,-1773.4,-1772.59,-1772.59,-1761.66,-1761.66,-1773.4,-1766.03
"YGR055W",-602.36,-602.51,-603.23,-602.51,-605.08,-601.89,-602.51,-605.08,-601.25,-602.8,-602.8,-603.17,-601.1,-599.68,-602.35,-605.08,-605.08,-605.08,-602.12,-602.12,-605.08,-602.27
"YGR145W",-608.61,-610.98,-607.84,-605.35,-607.98,-607.98,-607.98,-607.98,-606.91,-610.75,-610.75,-603.25,-607.06,-608.24,-606.91,-607.98,-607.98,-607.84,-606.16,-606.16,-607.98,-606.38
"YOL078W",-1063.4,-1054.62,-1053.35,-1059.68,-1057.84,-1059.69,-1059.69,-1057.84,-1060.58,-1051.38,-1051.2,-1051.89,-1061.2,-1050.07,-1065.37,-1057.84,-1058.03,-1058.03,-1050.61,-1050.61,-1057.84,-1055.17
"YOL144W",-420.62,-420.64,-421.27,-420.45,-420.62,-420.36,-420.36,-420.62,-420.4,-421.64,-421.68,-421.27,-420.37,-421.68,-420.4,-420.62,-420.62,-420.62,-419.57,-419.57,-420.62,-419.97
"YBR282W",-144.02,-144.02,-144.02,-144.02,-144.02,-144.02,-144.02,-144.02,-148.78,-144.19,-144.19,-147.41,-147.23,-144.5,-144.02,-144.02,-144.02,-144.02,-147.29,-147.29,-144.02,-144.02
"YLR364W",-123.08,-121.29,-123.08,-123.08,-123.08,-123.08,-123.08,-123.08,-121.29,-122.88,-122.88,-119.83,-121.29,-121.29,-120.11,-123.08,-123.08,-123.08,-122.29,-121.29,-123.08,-123.08
