,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YAL035W,142.3513404894781,142.43412451137203,139.05162579685958,144.239184181701,144.484424150331,142.80396502958925,142.5493483118284,144.949444891848,138.14946868611298,141.06230027176719,141.8639785579939,143.9363896642846,144.61297575672953,148.693813835121,140.771658617924,144.7245669584876,141.394940551666,149.98416330290829,145.14669092579808,143.5279303937835,147.35820394879292,148.4548281121425
YAL036C,46.7193375034362,44.50329977733829,46.448845353531595,45.758506891047496,46.633220073965404,47.473662828657595,46.9100752871513,46.590967798685895,45.700910115827504,46.755161672612495,47.235654040881606,47.0319306646358,47.089271768161,48.1311749863016,47.7335568684653,47.1991796722703,46.5314739027856,48.38722312838139,46.025193897029396,46.094946899930896,47.226083844248684,48.479471410022
YAL038W,642.6532069636245,623.3554517863568,649.9353740938377,632.2112783753909,644.7645992184994,622.8690707923538,632.7132999796395,622.7339180634318,620.56056382039,651.2106981587817,640.2077998577956,635.0574577384294,613.8329183226542,626.5301903388681,644.0596426314163,636.4027765103418,644.3345970081275,624.4654243611192,618.6177170817871,629.2644679531733,627.8422024040443,658.8253349764998
YAL039C,22.96979176480578,22.9541207144734,24.074592823548123,24.44405939026,24.7744059835786,22.005797947668338,23.078517432001057,24.5596463575619,24.098862495763303,22.0018291812344,21.6177613999307,23.203436427702407,24.013627791856894,23.4704505525565,23.7867307767917,24.5380372073878,23.008568530216,24.260281051255003,23.573804350745,23.849241382259198,23.8465874347335,23.5727378770306
YAL042W,11.7334758472947,11.3823613518206,11.5566471646036,11.443934624814998,11.601244631968,11.8320460690096,11.6081558779542,11.701061671772099,11.664099531374,11.920711315459302,11.496638181132901,11.860926415423,11.8259899420662,11.7841238353595,11.8155655398069,11.6758671406816,11.3897054551898,11.6387544690821,11.5918812718749,11.676959202435699,11.7681220186601,12.297569422406301
YAL049C,28.47947922619653,34.9905421139728,35.1157738847497,33.421009119503196,33.776805772753505,33.954515326153604,35.9062310244556,33.702402248271106,32.684150551635604,31.5338700013019,32.4832959140752,28.681372273037702,31.937943086897203,31.9385106728546,31.877199942166094,34.2519370689405,35.093601622203096,34.2284478934258,29.48499007584289,29.279352435330033,34.2019353838367,35.3952774854469
YAL053W,33.087249641338396,33.04234109072971,33.3011989252109,33.7060569680918,33.638340495179904,34.897897768787104,33.673713532561,33.532201975732,33.6916945294839,33.674690491872504,32.881091187925804,34.821892264521104,34.178376939818506,33.676384253418504,34.6194584356842,33.749895472939,33.559975398735,34.5625375607898,33.855466422082195,33.9198399280002,33.8413393494307,33.9102514212203
YAL059W,12.3624130862063,13.6850349832384,11.7774919231421,11.760487960181699,12.813802896856801,11.728994664588098,11.8013114979653,11.672009868069699,12.9916465422458,12.822087751046698,11.7601361564362,11.768997543734699,11.794350785947099,12.3541012039795,12.1202284199982,11.7034812095311,11.9471036280442,12.200930801075803,11.7026741255089,12.166397957030599,11.9088188693257,12.1735033876655
YAL060W,10.059805916451499,11.022276179586802,11.2555985544277,12.490192930224,12.383323035787699,12.190249029569198,11.755063964801,12.459760826480998,11.561955896217,11.085644857365699,11.6561931365681,11.3856236977725,10.163842515003001,10.389714214832901,11.250551675587301,12.468451174103599,12.62823061723,11.6700306775746,11.9426587767239,11.666460179698,12.045942531597301,11.5015182847443
YAR002C-A,12.4254353932341,12.2635375160041,12.6355220338566,12.5189858902841,12.3645545961554,12.656535063311601,12.2702372917467,12.1367256097294,12.2795190010943,12.6706269930039,12.237908344374599,12.740009504763401,12.6315050424163,12.4874797684427,12.5987777691158,12.4519681183534,12.519817485100699,12.572174074620301,12.413870541877,12.444577146737402,12.626469730801402,13.020957767014199
YAR007C,63.517070372128636,66.61668261142897,63.37724519503211,64.3717120683739,61.38939040339821,62.24149285684439,62.30922835569314,63.54237770495186,63.16863290702076,64.1024611452924,66.1286017305768,63.967270127073505,65.02132879057231,68.0486654020613,64.0056023379537,64.89009619901634,66.05001296466635,65.55669632774774,64.32224296344948,63.76932426672036,63.21438348046361,68.1955431112439
YAR008W,14.5554627971344,14.8932496292725,14.312209251066301,14.426756050546802,14.0331190926386,13.8961453483635,14.141326139698801,14.122681558321302,13.905672788185301,15.016184714644899,14.526366016483099,14.0516052338063,14.276028310748698,13.5594692373892,14.1862440054468,13.7461806828822,13.575707402774901,13.781508356138401,14.345445708308402,14.4328896746157,14.108391316074199,14.158435814604399
YAR015W,40.93942914493431,43.5672660516096,44.725963991819896,42.07865110703197,44.053298064305004,46.8411598748638,44.63468253722,44.128459075246894,47.235797275811606,42.52302239737249,43.46969414122665,43.46955938624214,46.0086520710936,44.318399753618,44.768379166236265,43.208601776921654,45.23301861092361,43.9895942402909,43.372367674727094,43.72017040969465,44.18775299924919,44.865953827584065
YAR018C,10.5226192221209,12.347408977442301,10.5988188266221,13.265379435265999,13.065325481696698,12.7795346383552,12.866681457465198,12.5353725074654,12.7474984580534,14.4067454153262,7.549150808726259,10.772530804830598,14.4744841695688,12.911474911413,14.5344838430422,10.929477460098902,10.5020621231496,12.770854641984698,11.2796276555021,9.73880522704541,12.8981686299699,6.877344305563049
YAR042W,9.84906921665599,10.217167670446699,9.91240167477373,10.20011487629,10.0700990207039,9.79405312714125,9.46907244821698,10.0668728200743,9.335151035430519,9.82804482531757,9.74140215917723,10.2308775433589,9.72319385176247,10.4830153808155,9.71598606753242,10.200915687220801,9.95492536735776,10.025012864143902,10.322560470992,9.96543607921627,9.98315452185673,10.5156777064506
YBL002W,11.4687583695315,10.9856665606033,10.9012129553319,10.774588373643502,11.9016038338082,11.300309401734099,11.285832472277,11.1199420698298,11.8896506943188,11.8516504350806,11.7146095838077,11.2332788570837,11.6739287587886,11.000304415715801,11.4185301700828,11.0132830153265,12.2203964352599,11.574049589319,10.992066754955301,11.126413205429001,11.365850500412,11.1244387999654
YBL004W,15.2132741260794,16.1018944832514,15.8264208592866,14.669848447358302,15.9157747950925,15.375137820184099,15.419829899141199,15.264146281951401,14.1883206193312,15.121597835852098,15.6815001432375,13.6271663804197,15.3128476239145,15.1601741848915,14.841353111000302,14.748198373654699,15.446017641326401,15.073524305181198,15.699516113353901,15.258718841765,14.6610248983594,15.0372979363394
YBL007C,51.2540746444137,50.2130820700904,46.81877794512629,51.308321794944,51.29876132796549,49.1838904779,51.143194262997106,50.5837323623126,50.507431915992,51.4363634800145,51.1428764739334,51.48332856302179,46.53841508488,51.5863521805666,51.41182426751941,50.6457099615239,51.9149234790129,51.5827215227749,51.1095205121015,51.015568079636004,50.721751299257704,51.54622280692389
YBL011W,13.2362836013381,11.932660299674401,12.954809588204698,12.8157205580687,12.0218835562574,12.0224983542851,12.622210509081302,11.409962367739698,13.020518830836801,12.639136329484,12.3755647921541,13.050575993747499,12.2338067929708,11.619818769470902,12.2309481888913,11.927901881933698,12.3742885578842,12.1247862132286,12.7298173252266,12.135683686316499,12.091657794821,12.036182735348598
YBL015W,110.35007409348394,98.12621721947217,103.97612065899837,109.3541259149316,97.21723841659694,106.388680740482,102.6691332138,94.25158392575486,111.7846787164196,104.93873163961477,108.57846251019407,117.31032472729392,101.62413783110071,100.77000928567337,102.11932339174072,98.14766304177958,97.10427462811218,106.00915045304602,117.21034532656022,111.59056246396631,101.7782510855865,96.03910749609012
YBL016W,10.155899212932802,8.805363391446349,8.56066503075686,8.65266089481268,9.81262375116461,8.17008621475883,9.748746118394461,8.84025222163339,7.062323680877709,8.31276150831944,7.63843412283265,9.08067999732662,5.962368341385419,8.40487008101407,8.65413884544318,9.516264604219812,8.59017251967838,8.72485416499819,8.73157696147697,9.35330871977257,8.902679565453019,9.93195246212759
YBL017C,65.11198986880036,64.3258142757045,64.41621175253057,64.99023784574341,64.09670095840212,66.6632432437253,64.31624580535467,66.10530232621609,63.039897583425464,65.8938284902755,65.07822429612986,67.22339315342819,65.93824612908871,65.9728736353011,65.8106713292927,64.74441356331549,64.36087319862169,66.7121149381044,64.73306517833947,66.96075235246839,65.6554050645753,65.6404381323095
YBL020W,21.9983463561299,19.30474656978793,20.962636318345602,21.239941137354556,20.742652313033236,22.213441496042446,21.26634329130149,20.96018799856006,21.700963528849574,20.972129839757603,20.31825369634117,21.574514549370004,20.935946869644123,20.53157299708032,20.426588560229348,21.00916957127939,21.1198434682907,22.041047073623236,20.343625731820193,20.0805550081805,21.74196022823805,22.48515427268412
YBL022C,24.809531743780603,24.9819950415851,23.258772125208395,24.996107993257198,22.8465882703135,25.185574628849803,22.9217133395294,24.1955991192659,25.070520568729002,23.9590972175939,25.2607665772505,25.121817527738894,24.3069193482802,23.989946842733897,23.3178773457085,24.387135937129003,24.5984310275899,24.349052226451697,24.924067656017197,24.231826448743,24.06417913437292,25.0330802969913
YBL024W,86.56965082305696,93.3396938695296,88.86751647764417,88.83142945352657,92.372352343682,94.5017770398224,91.1220070348817,94.00946390952,92.9619306373937,90.87919869815133,89.7977014395274,94.0478569415588,86.78734896239281,89.421618467207,93.65952337800192,90.42603832059244,94.6298273831246,94.07456949607507,93.73897642894751,93.5269646698643,91.70770466774259,89.77241957862266
YBL026W,23.487443097894303,24.262397944602604,23.4051479298649,23.9077175590207,23.791607120898906,23.6116244427764,23.709971880151897,24.7095172389105,22.5650689016616,23.4970177138653,24.456003571711697,23.851572659751,24.254493220131604,24.957593438221604,24.217854200176703,24.6478176640275,24.3402991200782,24.6140956083735,24.418088743264494,24.8306604952212,24.404390156958105,24.2106200346939
YBL030C,169.19492627699688,171.39273396736058,168.4796583142665,172.7490047721905,167.0193471573821,168.30137552696345,170.83429066586663,166.53489494341113,171.8587177814043,172.39103765618194,170.19791885837375,170.70161320033228,164.97252288904747,171.295873864881,169.33413552559392,161.35284387378132,164.18493747287917,164.1737221374144,171.82030118802604,172.76189382581677,163.26403058262864,166.95423976188275
YBL032W,11.540477804407802,11.331047009677,11.1892996437447,11.530104898451901,11.4398537543486,11.4180005210252,11.3161716954549,11.546643520836,11.130830249142498,11.730506854144402,11.675394617857899,11.826625846179098,11.704903764356699,11.8799703539191,11.635936050548999,11.706144242585198,11.648085979319001,11.7513023249541,11.6439135266256,11.7318085540815,11.797631319807902,11.973611771743801
YBL039C,58.5241171549088,58.09419010580871,57.5609239623271,58.958286873626406,58.5714484456119,58.730225083348294,58.944823486480296,59.2594213643077,56.980798579638005,57.5033871334453,57.86603569016241,57.418778641624606,57.2433141252054,59.47015226591609,58.827939306473,58.79173864015579,58.12320606231749,57.101008385974204,58.101158951998606,57.935587955806504,59.04212821437039,57.67854691323879
YBL040C,19.026028278872,20.1170567573388,19.07629373108078,19.618585468221198,19.78539202177048,20.040969654225933,19.07700795305396,19.55438064604582,19.96977686784632,20.22609164523028,19.79761325080393,19.634288631759947,20.182638055182306,19.492958442223237,19.88748517774475,20.32611963770152,19.0180054243108,20.8309562779152,19.774390559856837,20.5115498343306,19.40589705437412,20.14670070849131
YBL041W,33.799040291855604,33.1515933189985,31.484859534814163,33.2255574742617,32.2705881186366,32.72707929699941,31.5980232532578,34.278751605128896,31.774802744122898,33.3043840164271,34.4379973947196,33.422018849742734,33.0211648173447,33.2648234890099,31.530775246216713,33.4531978745811,36.651170285197395,34.6750028233471,34.1320204092755,32.54034016592966,33.696318931967504,33.3825969209757
YBL045C,161.72324891628162,166.2936934905915,159.09613631379528,161.23751407668874,152.9768161930216,163.5621800090946,157.72997428304862,154.3369059479936,162.19375704885,163.8320221787995,164.33838658895877,164.84376639285807,158.50938007381455,156.43805602102682,159.3703218124031,152.4291378860311,154.66581196946692,157.79784472911518,164.7059494960674,163.2254503855672,153.0328942524287,157.48715261454632
YBL047C,9.69912250303778,10.5174145546466,9.79570676723444,10.4298320583238,10.0538224670922,9.78359077791255,10.5440722808323,10.6910057937004,9.976890990841289,10.143384163927301,10.1306227306719,9.235003155602401,8.26242872605113,9.58006287712401,9.95830837502184,10.3092203562506,9.418403232803731,10.1795027857255,10.3242483274005,10.123606821889801,8.84118801396695,10.6606491493632
YBL050W,82.4246322922642,81.93413802066499,83.1539840510772,83.51939245617211,83.80907492243959,82.4765248078885,81.44484155576271,83.42332120341891,79.22093567206079,83.5647032027283,82.60228244230609,83.5749793420766,85.8366756409136,86.2980825927025,83.5655848671548,84.07751187234992,81.98603460337641,84.0395006888503,83.6286738789641,84.2629517812116,84.84029921994549,82.6934543457775
YBL057C,11.660120107674699,11.5646927219851,11.3602536972227,11.4069767851295,11.691547728659598,11.7506029922068,11.6497610378922,11.654579719982701,11.302527138612302,11.650802229082501,11.398683505706199,11.399290743399698,11.4965676195213,11.5485290829831,11.604812483194198,11.604471396312402,11.409772134388499,11.5264816833299,11.419150763893098,11.4399338941381,11.603765617131,11.3899959297731
YBL064C,79.29470013017324,81.7516807080475,75.94797241485072,79.7665999157031,73.75477360786613,72.93490213616761,75.19131594742892,72.76539661368695,77.7172728958613,79.95484208894823,80.20944989592131,80.48266624683092,76.37928938880869,73.57475558837933,74.46976613316316,74.92719525637742,76.04756890019907,71.76381528410974,83.1018652122191,78.6508120346431,73.44235503239273,76.26211034635199
YBL075C,10.936799414946101,11.975796613671301,10.858736943543,11.6993169392182,12.357170212636198,12.370320797604,12.4272164846261,12.621939829211302,12.037967751013598,11.7860648222319,12.0340160845385,11.270458143199198,11.941331026189301,12.881768323495299,11.7732381733958,12.6199751637778,11.4945865368783,11.4944305001267,11.673721751308598,11.869748564624699,12.532334574149498,12.013689772366
YBL076C,69.78065205734198,74.38987905676042,69.99995307599683,69.97168149232985,74.97873281314847,77.68846028276569,73.24323002816966,76.0204865476352,75.29250283755292,72.21000427864635,75.94527588778355,69.88537713501331,67.82120216583152,72.35790785351695,72.3484782409669,74.38503751772843,77.59399119968091,74.01086602919719,71.12209783238917,70.87545762403055,71.8984726433594,72.29231191790994
YBL078C,10.8044461627018,10.3146385802939,9.02147675247949,9.938533326115211,10.312378673248801,9.42467266295601,9.54322106173789,10.0800779152618,9.67074092774975,10.7029106391163,10.4109076899009,10.361313093933001,10.729695608238199,9.94578475241321,9.957590974199539,9.948743927267081,9.915714719664429,9.97825033348825,10.2662920896578,10.250953403626,9.92400525498871,10.6893117943457
YBL079W,10.7218004987445,11.045104942238199,10.6768907280125,10.866649037875,10.9157426618328,11.043025232352099,10.9055113349566,11.0870832150206,10.412943946460802,10.9818605362445,10.862684953493199,11.0768051120167,10.7504998060545,11.2172352358869,10.916114028775802,11.017031640901502,10.7711384681465,10.8076012981339,10.9622087823228,10.872611555809,11.0216463554806,11.235993550151901
YBL088C,23.8044690956805,21.752800389854997,24.120347381589,22.803132063138104,23.8824713987317,23.218763804398304,24.848879078352706,22.6573201297582,24.278220566594698,23.896453208315396,22.573612506395698,21.9689311968481,25.1687081786026,23.1636754503794,24.202118043966895,21.768500015271503,22.630330019878897,22.819241182407698,21.7958629952355,21.2660270053135,22.500622435961102,22.9905527659729
YBL091C,36.451414290171996,33.666480589978796,36.0590993653541,35.676988454813205,35.566558246879204,35.5936378347916,34.712565127081604,35.706040882591296,35.0751980745547,35.986888654486506,35.2820910234402,36.76814264524229,36.75622136253121,35.77196457239521,36.0154901513217,35.5706514563415,35.7915139517893,36.5203211536411,35.829088941788896,35.146688965111096,36.573309828717605,36.061103659521606
YBL092W,116.12996016599372,110.90176539713056,114.54857994373705,114.40253723112362,114.94567235889042,112.62527748287529,115.30962220245415,111.0732219031371,119.4760592784938,116.96085910344291,115.05926491346086,108.53053227343966,117.22963404970177,114.11820292508443,114.4492437633218,111.20097350192104,109.71251518788559,113.14677263036468,112.04059030945612,107.75399431161472,114.10927509888715,113.14869883790644
YBL095W,19.21399446313043,21.1332898215937,19.49922729784441,19.666624785533322,19.709381776970783,20.087213324538094,20.15044920835677,19.779561428258372,18.8687527783816,20.598573956355807,20.4288048962475,19.66615081092211,18.864292353179263,20.416158177834802,20.31711364127544,19.07959733531893,17.04344149531197,19.48379052279339,20.652102886290802,20.708192808785103,19.101138317124672,20.8825609998601
YBL098W,21.695328706675202,21.9453817333148,20.754630017295998,20.93815281041748,19.75871257187346,21.1489335296042,19.793056301553346,19.94246275130527,19.8666258291205,21.926755815462,21.602191848172094,19.42701937755783,18.86183598332392,19.57605062176631,19.70134680472232,19.977496257317878,18.53494980958529,21.5169664867448,18.931899391286272,19.025434070690032,19.802495844335,18.40653732194892
YBL099W,269.0216705478456,270.1812611833197,262.6195938930729,265.5637937622118,253.20439541545986,265.7720331491173,263.596767056296,255.30061238813462,269.9230814264648,268.69629581612764,267.46594149488607,271.647842509483,261.91375491504385,254.78407166322074,262.4006309752695,250.0837920190429,254.02101679292088,260.45587778783005,267.57135841060483,268.6819198129233,253.32538498305428,259.080904315878
YBL102W,11.696057114069,11.817431026639099,11.537750998821199,11.8248728978254,11.735613831698599,11.9151109246294,11.579401124082699,11.8919586204785,11.0814878474167,11.847165259003,11.2717516657583,11.806221664393,11.8396783044851,11.861867995072998,11.6531712681982,11.6076120045384,11.4767860886355,11.803099004216199,11.696157059531698,11.813796002725502,11.898086108678902,11.1991949867014
YBL106C,10.5285412487242,9.574768061812028,11.066673707553,9.98035902643603,11.246264814818302,10.954599112859,10.5759848221407,11.0113673070519,10.9080778138005,11.1228018342871,10.696293758212098,10.459581835432301,11.2982111354107,11.0363309403021,11.0564707598101,10.7343505084967,10.2620459247735,11.5338612568126,10.580708859026698,10.7766914912594,10.683799692911698,10.9241000295922
YBR003W,9.88931059111043,10.4673199608592,9.09539278600631,10.552115211298302,10.437867907945801,10.6054354071023,9.988964913094632,10.4570749158435,10.900688610787599,10.056325815822099,10.2044334295271,11.1702364134026,9.50307686781265,10.0934792944125,10.291641452515801,10.2064062023799,9.921767653815019,10.561934237133801,10.6735924483324,10.769890637457099,10.1511064575171,9.95202725888642
YBR011C,62.73514930007771,61.2173544868251,65.7457081740728,62.308745400374015,64.9018049923839,63.47761621933199,64.6618892809785,62.056917412530005,66.4109322101075,64.63995481719431,64.1141918296081,62.8332322388964,64.642649969456,63.5152936394971,64.3845533180659,62.514903582184,63.38872674326,63.7089674302171,62.242277584117794,62.457399128782704,62.57825975062001,63.337020001302605
YBR015C,11.2212593468266,11.077015140185198,11.3833307881985,11.340584215714701,11.073248169835999,11.4971100294402,11.085659110592502,11.3015540276106,11.2509243511006,11.3849358132468,11.3481068949018,11.584674725836198,11.5294734570445,10.771889517975302,10.6973981766743,11.0965672839239,11.2077771651705,11.4834855503968,10.938965829331801,11.1784360521597,11.287142010099199,11.437635480250599
YBR019C,5.169214206562231,10.442226127942801,5.544996980531371,4.8736300891901205,5.8627660252955,5.30428041439817,5.28046072604498,5.026977886583991,6.239973822115671,5.6400959024039805,4.70013637819342,5.81160236907171,5.00285223904504,5.56799743428703,5.24096762810979,4.8943738089419595,5.4220380846188405,5.7754456082475105,4.6818905060020395,5.58813257362535,5.368939254027799,4.76507926596423
YBR024W,11.627264354803,11.496182700310301,11.2794481197648,11.0578770780636,11.1996300688586,11.153699620680099,11.5171256843508,11.5649083261585,10.9441838329006,10.982006073478502,11.354128120035998,11.057499204121301,11.0942335468144,11.3558630633912,11.049823667458199,11.5002913834619,10.9366819982252,11.4560824573811,11.4449788899874,11.0483699122983,11.6828115002778,10.7282854715571
YBR025C,162.93692048257768,164.49336608938611,160.1362968402158,164.29826959454633,163.6958600337134,162.79321915007583,163.034598992927,164.0246095414935,163.4076181345557,162.68177489296508,161.19394888007758,161.95145127287878,160.47756197718036,163.11035442262218,163.57088566232133,164.1328622580736,160.35189914055968,163.33179935297417,163.54784735184478,161.2394555077525,163.26087612781686,167.68146815619372
YBR026C,25.8410710760213,24.331694463805498,25.288977404760303,24.959613316265102,23.7909774192864,23.019866574536,22.9758441606043,24.0252327928492,23.541035303541303,24.5187908652773,24.430268651248703,26.052160727898997,26.2611873094308,25.0187318098947,24.385968075844698,24.324434967888497,23.991484662945094,24.568620842631503,25.4125584696183,25.250714229517797,24.439044421476,24.9563724060143
YBR029C,23.954343940822397,23.832698153880898,24.138712670370804,24.964520069394002,24.215996368941102,24.707821848796602,23.772185762994198,24.713955337069397,25.1247203546808,24.659194561342897,24.573867101601,25.3455536571309,24.8860690950223,25.118136886321,24.808030918628102,25.0226242391645,24.788635330432,24.330079029362697,25.4702046503158,26.4121885097465,24.526102628841098,25.441193720549894
YBR037C,11.2939513594077,12.100483047092302,11.7450435116238,12.057265637573,11.900588118707399,11.7852372538872,11.437394428126,12.0924346572102,11.8276607552804,11.623394540947402,11.798339867616999,11.6410591571472,11.4090103727984,11.8281760682713,11.6430328340441,12.121200523701999,11.844063045607099,11.791968052521998,11.898213050716699,11.672326747263599,12.177277832253301,11.00611909547
YBR039W,155.0642114832764,148.91666367812408,148.1388190997832,151.13010930088905,143.7841581936691,149.55362203216313,147.0905860587851,142.30762540137042,153.96371171093102,155.8867456084624,152.21538581361716,150.78816003429182,149.85018461352988,145.91642395652858,148.33624376914992,144.14955384061756,144.23682884054276,147.2660872312826,153.15797016669208,151.63605951913772,144.6037992380905,144.9326121883182
YBR041W,11.5958482647968,12.3133456193749,10.8477661097912,11.864486311856,11.2879786992652,11.4112401698601,11.0404555343432,11.7725817567314,11.1392500611646,11.3561807851159,12.167565889136801,11.754592970687598,11.283838677802699,12.166178525565801,12.200891437133999,12.5320761774211,12.821885597198401,12.5060422568368,11.8871748582639,12.144557137483899,11.806259927676802,12.1761680032356
YBR046C,11.0250600573627,11.128820955711902,10.370143851456099,10.6028299908959,10.862086382825,10.4634256125643,10.1555792851797,10.098145719797,9.97302367494528,10.208925188757199,10.326523399503198,11.0659706742847,10.980599414562098,10.2952012894681,10.7107297897133,10.856813251127301,9.51974062398613,9.31856112037814,10.9670577998669,10.6243463724987,10.5642230140775,11.108967413418
YBR052C,80.91821585651859,81.859424523158,77.61435394851499,81.5462702891156,81.2789342774672,78.1275307673379,82.14316609859159,82.435814092209,81.39030282343019,83.2034138694633,84.14488811053779,82.71112308581611,78.36440292420723,81.5389248360249,81.40145861016981,81.5626097257054,81.30587790104441,78.7293076602598,82.17078714000091,82.90383301894991,81.85486745794229,83.88996378959929
YBR054W,8.68888049113886,12.157533882936098,11.615077415703,8.6514099346483,9.20863262967217,10.0083601854859,9.82593167537348,8.29777155578956,11.1963159028089,12.072392635502,11.793235299172599,11.608808286893302,10.7011709615237,8.12150924978364,10.272522556533302,8.923298906754132,9.75413392614565,10.918888696560002,11.902439551430302,11.9474844440133,10.2133871394604,9.522859046890071
YBR059C,9.606591774850552,9.733656472797671,8.91199255808374,9.774965422641301,9.6995491398013,8.50575884738089,9.58135509876959,9.608526407567211,7.11294959211043,9.59199569645583,9.72134776645342,10.4350741833237,8.13266011155985,8.41205184916702,9.444111128001401,9.73245047801917,9.2420101459547,9.6563158721616,10.1106369252722,10.279949115298999,10.261665360927301,9.28325160011232
YBR072W,11.8126549692621,10.3865931621349,11.2473328623139,6.06654894394458,7.49323843423962,7.750227863958559,7.15007934666105,6.9464804121173,11.310779295347302,8.205841719840949,6.59597230767313,5.4519455554163,10.9512070851065,9.630266556593538,8.75185714914766,7.35254851570387,10.9263021491155,10.2835856174414,7.577842854634969,7.27200949639678,7.749307581907611,12.5008777486007
YBR076W,15.707891493815598,15.650503788989901,15.8289729560761,16.0127664510707,15.633499771373101,15.4955013208443,15.742054864854099,16.0175386302754,15.6720864745665,15.5319143085343,15.914803350053301,15.915826671781199,15.791516215517001,15.955603159703697,15.690146911404,15.9788697849737,15.958916323872302,16.0191966481542,15.8991285625437,15.9578091490344,15.9923871160151,15.539931960887499
